,Open,High,Low,Close,Profitable
453,138.61000061035156,138.75,137.6300048828125,137.91000366210938,0.0
454,124.62999725341797,125.4000015258789,124.2300033569336,125.2699966430664,0.0
455,134.4600067138672,135.08999633789062,133.11000061035156,133.1999969482422,0.0
456,140.44000244140625,141.0500030517578,139.75999450683594,140.52999877929688,0.0
457,107.86000061035156,109.27999877929688,106.04000091552734,109.1500015258789,0.0
458,123.8499984741211,124.16000366210938,121.2300033569336,122.11000061035156,0.0
459,111.80000305175781,112.12999725341797,111.2699966430664,111.5199966430664,0.0
460,107.05000305175781,109.36000061035156,106.79000091552734,109.01000213623047,0.0
461,205.91000366210938,205.97999572753906,202.92999267578125,203.16000366210938,0.0
462,287.32000732421875,287.760009765625,285.75,286.4200134277344,0.0
463,123.48999786376953,125.22000122070312,120.0,124.98999786376953,0.0
464,133.49000549316406,133.97000122070312,133.27000427246094,133.74000549316406,0.0
465,241.17999267578125,256.8999938964844,237.36000061035156,239.85000610351562,0.0
466,226.47999572753906,227.4499969482422,226.00999450683594,226.4600067138672,0.0
467,110.05000305175781,111.63999938964844,109.81999969482422,111.44000244140625,0.0
468,136.38999938964844,136.8800048828125,136.22999572753906,136.80999755859375,0.0
469,114.01000213623047,114.20999908447266,112.16000366210938,113.13999938964844,0.0
470,107.02999877929688,107.38999938964844,106.16000366210938,106.41999816894531,0.0
471,208.82000732421875,209.61000061035156,207.75,207.85000610351562,0.0
472,187.74000549316406,188.07000732421875,187.4499969482422,187.75,0.0
